Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
2259.078,08-Jul-21,BI Director,PYZ,1,Part-Time,Zone A,Full-Time,Executive Office,Shop (Fleet),02-07-1996,VT,Female,Hispanic,Married,Needs Improvement,2.981333333333333,07-10-2022,2.936,3.0433333333333334,3.0033333333333334,15-Sep-22,Communication Skills,External,Failed,2.9953333333333334,563.7740133333334,48.983333333333334
